id,title,description,availability,condition,price,link,image_link,additional_image_link,brand
"paris_saint_germain_torcedor_2001_home","Paris Saint-Germain Torcedor 2001 Home","🔥 CAMISA RETRÔ PARIS SAINT-GERMAIN 🔥
Leve a elegância do PSG com uma camisa que marcou diferentes gerações!

⚽ MODELO: Paris Saint-Germain Torcedor 2001 Home

💰 VALOR: R$ 145,00

✈️ FRETE INTERNACIONAL GRÁTIS PARA TODO BRASIL!!
- Se houver taxa alfandegária, será paga pelo cliente.

📏 TABELA DE MEDIDAS (Torcedor/Masculino)
| TAM | COMPR. | LARGURA | ALTURA  | PESO    |
| --- | ------ | ------- | ------- | ------- |
| P   | 69-71  | 53-55   | 162-170 | 50-62   |
| M   | 71-73  | 55-57   | 170-176 | 62-78   |
| G   | 73-75  | 57-59   | 176-182 | 78-83   |
| GG  | 75-78  | 58-60   | 182-190 | 83-90   |
| 2XL | 78-81  | 60-62   | 190-195 | 90-97   |
| 3XL | 81-83  | 62-64   | 192-197 | 97-104  |
| 4XL | 83-85  | 64-65   | 197-200 | 104-110 |

TAMANHOS EXTRAS
XXL e XXXL: + R$ 15,00
XXXXL: + R$ 25,00

PERSONALIZE SUA CAMISA!
Deixe seu manto ainda mais especial!
Nome + Número personalizados por apenas R$ 25,00.

ENVIO
Postagem em até 3 dias úteis após a confirmação do pagamento.
Código de rastreamento enviado após a postagem.

DÚVIDAS OU PEDIDOS ESPECIAIS?
Para personalização ou tamanho diferenciado, chame na nossa loja no WhatsApp: 21 97073-4956
","in stock","new","145.00 BRL","https://wa.me/5521970734956?text=Ol%C3%A1!%20Gostaria%20de%20comprar%20a%20Paris%20Saint-Germain%20Torcedor%202001%20Home%20por%20R%24%20145%2C00.","https://i.ibb.co/B2gbbB3m/frente.jpg","https://i.ibb.co/rRN58yr6/costas.jpg","Manto Mania"
"paris_saint_germain_torcedor_2024_2025_away","Paris Saint-Germain Torcedor 2024-2025 Away","🔥 CAMISA RETRÔ PARIS SAINT-GERMAIN 🔥
Leve a elegância do PSG com uma camisa que marcou diferentes gerações!

⚽ MODELO: Paris Saint-Germain Torcedor 2024-2025 Away

💰 VALOR: R$ 145,00

✈️ FRETE INTERNACIONAL GRÁTIS PARA TODO BRASIL!!
- Se houver taxa alfandegária, será paga pelo cliente.

📏 TABELA DE MEDIDAS (Torcedor/Masculino)
| TAM | COMPR. | LARGURA | ALTURA  | PESO    |
| --- | ------ | ------- | ------- | ------- |
| P   | 69-71  | 53-55   | 162-170 | 50-62   |
| M   | 71-73  | 55-57   | 170-176 | 62-78   |
| G   | 73-75  | 57-59   | 176-182 | 78-83   |
| GG  | 75-78  | 58-60   | 182-190 | 83-90   |
| 2XL | 78-81  | 60-62   | 190-195 | 90-97   |
| 3XL | 81-83  | 62-64   | 192-197 | 97-104  |
| 4XL | 83-85  | 64-65   | 197-200 | 104-110 |

TAMANHOS EXTRAS
XXL e XXXL: + R$ 15,00
XXXXL: + R$ 25,00

PERSONALIZE SUA CAMISA!
Deixe seu manto ainda mais especial!
Nome + Número personalizados por apenas R$ 25,00.

ENVIO
Postagem em até 3 dias úteis após a confirmação do pagamento.
Código de rastreamento enviado após a postagem.

DÚVIDAS OU PEDIDOS ESPECIAIS?
Para personalização ou tamanho diferenciado, chame na nossa loja no WhatsApp: 21 97073-4956
","in stock","new","145.00 BRL","https://wa.me/5521970734956?text=Ol%C3%A1!%20Gostaria%20de%20comprar%20a%20Paris%20Saint-Germain%20Torcedor%202024-2025%20Away%20por%20R%24%20145%2C00.","https://i.ibb.co/0y8vm2jt/frente.jpg","https://i.ibb.co/Tjw1q03/costas.jpg","Manto Mania"
"paris_saint_germain_torcedor_2025_home","Paris Saint-Germain Torcedor 2025 Home","🔥 CAMISA RETRÔ PARIS SAINT-GERMAIN 🔥
Leve a elegância do PSG com uma camisa que marcou diferentes gerações!

⚽ MODELO: Paris Saint-Germain Torcedor 2025 Home

💰 VALOR: R$ 145,00

✈️ FRETE INTERNACIONAL GRÁTIS PARA TODO BRASIL!!
- Se houver taxa alfandegária, será paga pelo cliente.

📏 TABELA DE MEDIDAS (Torcedor/Masculino)
| TAM | COMPR. | LARGURA | ALTURA  | PESO    |
| --- | ------ | ------- | ------- | ------- |
| P   | 69-71  | 53-55   | 162-170 | 50-62   |
| M   | 71-73  | 55-57   | 170-176 | 62-78   |
| G   | 73-75  | 57-59   | 176-182 | 78-83   |
| GG  | 75-78  | 58-60   | 182-190 | 83-90   |
| 2XL | 78-81  | 60-62   | 190-195 | 90-97   |
| 3XL | 81-83  | 62-64   | 192-197 | 97-104  |
| 4XL | 83-85  | 64-65   | 197-200 | 104-110 |

TAMANHOS EXTRAS
XXL e XXXL: + R$ 15,00
XXXXL: + R$ 25,00

PERSONALIZE SUA CAMISA!
Deixe seu manto ainda mais especial!
Nome + Número personalizados por apenas R$ 25,00.

ENVIO
Postagem em até 3 dias úteis após a confirmação do pagamento.
Código de rastreamento enviado após a postagem.

DÚVIDAS OU PEDIDOS ESPECIAIS?
Para personalização ou tamanho diferenciado, chame na nossa loja no WhatsApp: 21 97073-4956
","in stock","new","145.00 BRL","https://wa.me/5521970734956?text=Ol%C3%A1!%20Gostaria%20de%20comprar%20a%20Paris%20Saint-Germain%20Torcedor%202025%20Home%20por%20R%24%20145%2C00.","https://i.ibb.co/nM0dg94W/frente.jpg","https://i.ibb.co/ccxhLCCK/costas.jpg","Manto Mania"
"arsenal_retro_2002_home","Arsenal Retro 2002 Home","🔥 CAMISA RETRÔ ARSENAL 🔥
Vista a elegância e a tradição dos Gunners com um manto inesquecível!

⚽ MODELO: Arsenal Retro 2002 Home

💰 VALOR: R$ 175,00

✈️ FRETE INTERNACIONAL GRÁTIS PARA TODO BRASIL!!
- Se houver taxa alfandegária, será paga pelo cliente.

📏 TABELA DE MEDIDAS (Torcedor/Masculino)
| TAM | COMPR. | LARGURA | ALTURA  | PESO    |
| --- | ------ | ------- | ------- | ------- |
| P   | 69-71  | 53-55   | 162-170 | 50-62   |
| M   | 71-73  | 55-57   | 170-176 | 62-78   |
| G   | 73-75  | 57-59   | 176-182 | 78-83   |
| GG  | 75-78  | 58-60   | 182-190 | 83-90   |
| 2XL | 78-81  | 60-62   | 190-195 | 90-97   |
| 3XL | 81-83  | 62-64   | 192-197 | 97-104  |
| 4XL | 83-85  | 64-65   | 197-200 | 104-110 |

TAMANHOS EXTRAS
XXL e XXXL: + R$ 15,00
XXXXL: + R$ 25,00

PERSONALIZE SUA CAMISA!
Deixe seu manto ainda mais especial!
Nome + Número personalizados por apenas R$ 25,00.

ENVIO
Postagem em até 3 dias úteis após a confirmação do pagamento.
Código de rastreamento enviado após a postagem.

DÚVIDAS OU PEDIDOS ESPECIAIS?
Para personalização ou tamanho diferenciado, chame na nossa loja no WhatsApp: 21 97073-4956
","in stock","new","175.00 BRL","https://wa.me/5521970734956?text=Ol%C3%A1!%20Gostaria%20de%20comprar%20a%20Arsenal%20Retro%202002%20Home%20por%20R%24%20175%2C00.","https://i.ibb.co/3y5QL1Bm/frente.jpg","https://i.ibb.co/gF33Ps2r/costas.jpg","Manto Mania"
"arsenal_torcedor_1998","Arsenal Torcedor 1998","🔥 CAMISA RETRÔ ARSENAL 🔥
Vista a elegância e a tradição dos Gunners com um manto inesquecível!

⚽ MODELO: Arsenal Torcedor 1998

💰 VALOR: R$ 145,00

✈️ FRETE INTERNACIONAL GRÁTIS PARA TODO BRASIL!!
- Se houver taxa alfandegária, será paga pelo cliente.

📏 TABELA DE MEDIDAS (Torcedor/Masculino)
| TAM | COMPR. | LARGURA | ALTURA  | PESO    |
| --- | ------ | ------- | ------- | ------- |
| P   | 69-71  | 53-55   | 162-170 | 50-62   |
| M   | 71-73  | 55-57   | 170-176 | 62-78   |
| G   | 73-75  | 57-59   | 176-182 | 78-83   |
| GG  | 75-78  | 58-60   | 182-190 | 83-90   |
| 2XL | 78-81  | 60-62   | 190-195 | 90-97   |
| 3XL | 81-83  | 62-64   | 192-197 | 97-104  |
| 4XL | 83-85  | 64-65   | 197-200 | 104-110 |

TAMANHOS EXTRAS
XXL e XXXL: + R$ 15,00
XXXXL: + R$ 25,00

PERSONALIZE SUA CAMISA!
Deixe seu manto ainda mais especial!
Nome + Número personalizados por apenas R$ 25,00.

ENVIO
Postagem em até 3 dias úteis após a confirmação do pagamento.
Código de rastreamento enviado após a postagem.

DÚVIDAS OU PEDIDOS ESPECIAIS?
Para personalização ou tamanho diferenciado, chame na nossa loja no WhatsApp: 21 97073-4956
","in stock","new","145.00 BRL","https://wa.me/5521970734956?text=Ol%C3%A1!%20Gostaria%20de%20comprar%20a%20Arsenal%20Torcedor%201998%20por%20R%24%20145%2C00.","https://i.ibb.co/Dfr47C27/frente.jpg","https://i.ibb.co/zWghw6Q2/costas.jpg","Manto Mania"
"arsenal_torcedor_2002_home","Arsenal Torcedor 2002 Home","🔥 CAMISA RETRÔ ARSENAL 🔥
Vista a elegância e a tradição dos Gunners com um manto inesquecível!

⚽ MODELO: Arsenal Torcedor 2002 Home

💰 VALOR: R$ 145,00

✈️ FRETE INTERNACIONAL GRÁTIS PARA TODO BRASIL!!
- Se houver taxa alfandegária, será paga pelo cliente.

📏 TABELA DE MEDIDAS (Torcedor/Masculino)
| TAM | COMPR. | LARGURA | ALTURA  | PESO    |
| --- | ------ | ------- | ------- | ------- |
| P   | 69-71  | 53-55   | 162-170 | 50-62   |
| M   | 71-73  | 55-57   | 170-176 | 62-78   |
| G   | 73-75  | 57-59   | 176-182 | 78-83   |
| GG  | 75-78  | 58-60   | 182-190 | 83-90   |
| 2XL | 78-81  | 60-62   | 190-195 | 90-97   |
| 3XL | 81-83  | 62-64   | 192-197 | 97-104  |
| 4XL | 83-85  | 64-65   | 197-200 | 104-110 |

TAMANHOS EXTRAS
XXL e XXXL: + R$ 15,00
XXXXL: + R$ 25,00

PERSONALIZE SUA CAMISA!
Deixe seu manto ainda mais especial!
Nome + Número personalizados por apenas R$ 25,00.

ENVIO
Postagem em até 3 dias úteis após a confirmação do pagamento.
Código de rastreamento enviado após a postagem.

DÚVIDAS OU PEDIDOS ESPECIAIS?
Para personalização ou tamanho diferenciado, chame na nossa loja no WhatsApp: 21 97073-4956
","in stock","new","145.00 BRL","https://wa.me/5521970734956?text=Ol%C3%A1!%20Gostaria%20de%20comprar%20a%20Arsenal%20Torcedor%202002%20Home%20por%20R%24%20145%2C00.","https://i.ibb.co/fVsqMV9d/frente.jpg","https://i.ibb.co/WvG6qqmY/costas.jpg","Manto Mania"
"arsenal_torcedor_2004_home","Arsenal Torcedor 2004 Home","🔥 CAMISA RETRÔ ARSENAL 🔥
Vista a elegância e a tradição dos Gunners com um manto inesquecível!

⚽ MODELO: Arsenal Torcedor 2004 Home

💰 VALOR: R$ 145,00

✈️ FRETE INTERNACIONAL GRÁTIS PARA TODO BRASIL!!
- Se houver taxa alfandegária, será paga pelo cliente.

📏 TABELA DE MEDIDAS (Torcedor/Masculino)
| TAM | COMPR. | LARGURA | ALTURA  | PESO    |
| --- | ------ | ------- | ------- | ------- |
| P   | 69-71  | 53-55   | 162-170 | 50-62   |
| M   | 71-73  | 55-57   | 170-176 | 62-78   |
| G   | 73-75  | 57-59   | 176-182 | 78-83   |
| GG  | 75-78  | 58-60   | 182-190 | 83-90   |
| 2XL | 78-81  | 60-62   | 190-195 | 90-97   |
| 3XL | 81-83  | 62-64   | 192-197 | 97-104  |
| 4XL | 83-85  | 64-65   | 197-200 | 104-110 |

TAMANHOS EXTRAS
XXL e XXXL: + R$ 15,00
XXXXL: + R$ 25,00

PERSONALIZE SUA CAMISA!
Deixe seu manto ainda mais especial!
Nome + Número personalizados por apenas R$ 25,00.

ENVIO
Postagem em até 3 dias úteis após a confirmação do pagamento.
Código de rastreamento enviado após a postagem.

DÚVIDAS OU PEDIDOS ESPECIAIS?
Para personalização ou tamanho diferenciado, chame na nossa loja no WhatsApp: 21 97073-4956
","in stock","new","145.00 BRL","https://wa.me/5521970734956?text=Ol%C3%A1!%20Gostaria%20de%20comprar%20a%20Arsenal%20Torcedor%202004%20Home%20por%20R%24%20145%2C00.","https://i.ibb.co/8Lntk8Bg/frente.jpg","","Manto Mania"
"arsenal_torcedor_2005_home","Arsenal Torcedor 2005 Home","🔥 CAMISA RETRÔ ARSENAL 🔥
Vista a elegância e a tradição dos Gunners com um manto inesquecível!

⚽ MODELO: Arsenal Torcedor 2005 Home

💰 VALOR: R$ 145,00

✈️ FRETE INTERNACIONAL GRÁTIS PARA TODO BRASIL!!
- Se houver taxa alfandegária, será paga pelo cliente.

📏 TABELA DE MEDIDAS (Torcedor/Masculino)
| TAM | COMPR. | LARGURA | ALTURA  | PESO    |
| --- | ------ | ------- | ------- | ------- |
| P   | 69-71  | 53-55   | 162-170 | 50-62   |
| M   | 71-73  | 55-57   | 170-176 | 62-78   |
| G   | 73-75  | 57-59   | 176-182 | 78-83   |
| GG  | 75-78  | 58-60   | 182-190 | 83-90   |
| 2XL | 78-81  | 60-62   | 190-195 | 90-97   |
| 3XL | 81-83  | 62-64   | 192-197 | 97-104  |
| 4XL | 83-85  | 64-65   | 197-200 | 104-110 |

TAMANHOS EXTRAS
XXL e XXXL: + R$ 15,00
XXXXL: + R$ 25,00

PERSONALIZE SUA CAMISA!
Deixe seu manto ainda mais especial!
Nome + Número personalizados por apenas R$ 25,00.

ENVIO
Postagem em até 3 dias úteis após a confirmação do pagamento.
Código de rastreamento enviado após a postagem.

DÚVIDAS OU PEDIDOS ESPECIAIS?
Para personalização ou tamanho diferenciado, chame na nossa loja no WhatsApp: 21 97073-4956
","in stock","new","145.00 BRL","https://wa.me/5521970734956?text=Ol%C3%A1!%20Gostaria%20de%20comprar%20a%20Arsenal%20Torcedor%202005%20Home%20por%20R%24%20145%2C00.","https://i.ibb.co/n8PSqb6H/frente.jpg","","Manto Mania"
"arsenal_torcedor_2025_home","Arsenal Torcedor 2025 Home","🔥 CAMISA RETRÔ ARSENAL 🔥
Vista a elegância e a tradição dos Gunners com um manto inesquecível!

⚽ MODELO: Arsenal Torcedor 2025 Home

💰 VALOR: R$ 145,00

✈️ FRETE INTERNACIONAL GRÁTIS PARA TODO BRASIL!!
- Se houver taxa alfandegária, será paga pelo cliente.

📏 TABELA DE MEDIDAS (Torcedor/Masculino)
| TAM | COMPR. | LARGURA | ALTURA  | PESO    |
| --- | ------ | ------- | ------- | ------- |
| P   | 69-71  | 53-55   | 162-170 | 50-62   |
| M   | 71-73  | 55-57   | 170-176 | 62-78   |
| G   | 73-75  | 57-59   | 176-182 | 78-83   |
| GG  | 75-78  | 58-60   | 182-190 | 83-90   |
| 2XL | 78-81  | 60-62   | 190-195 | 90-97   |
| 3XL | 81-83  | 62-64   | 192-197 | 97-104  |
| 4XL | 83-85  | 64-65   | 197-200 | 104-110 |

TAMANHOS EXTRAS
XXL e XXXL: + R$ 15,00
XXXXL: + R$ 25,00

PERSONALIZE SUA CAMISA!
Deixe seu manto ainda mais especial!
Nome + Número personalizados por apenas R$ 25,00.

ENVIO
Postagem em até 3 dias úteis após a confirmação do pagamento.
Código de rastreamento enviado após a postagem.

DÚVIDAS OU PEDIDOS ESPECIAIS?
Para personalização ou tamanho diferenciado, chame na nossa loja no WhatsApp: 21 97073-4956
","in stock","new","145.00 BRL","https://wa.me/5521970734956?text=Ol%C3%A1!%20Gostaria%20de%20comprar%20a%20Arsenal%20Torcedor%202025%20Home%20por%20R%24%20145%2C00.","https://i.ibb.co/1tZfTFnH/frente.jpg","https://i.ibb.co/rGhTnhzd/costas.jpg","Manto Mania"
"botafogo_f_r_torcedor_1995","Botafogo F.R Torcedor 1995","🔥 CAMISA RETRÔ BOTAFOGO 🔥
Reviva a história do Glorioso com um dos mantos mais marcantes do futebol brasileiro!

⚽ MODELO: Botafogo F.R Torcedor 1995

💰 VALOR: R$ 145,00

✈️ FRETE INTERNACIONAL GRÁTIS PARA TODO BRASIL!!
- Se houver taxa alfandegária, será paga pelo cliente.

📏 TABELA DE MEDIDAS (Torcedor/Masculino)
| TAM | COMPR. | LARGURA | ALTURA  | PESO    |
| --- | ------ | ------- | ------- | ------- |
| P   | 69-71  | 53-55   | 162-170 | 50-62   |
| M   | 71-73  | 55-57   | 170-176 | 62-78   |
| G   | 73-75  | 57-59   | 176-182 | 78-83   |
| GG  | 75-78  | 58-60   | 182-190 | 83-90   |
| 2XL | 78-81  | 60-62   | 190-195 | 90-97   |
| 3XL | 81-83  | 62-64   | 192-197 | 97-104  |
| 4XL | 83-85  | 64-65   | 197-200 | 104-110 |

TAMANHOS EXTRAS
XXL e XXXL: + R$ 15,00
XXXXL: + R$ 25,00

PERSONALIZE SUA CAMISA!
Deixe seu manto ainda mais especial!
Nome + Número personalizados por apenas R$ 25,00.

ENVIO
Postagem em até 3 dias úteis após a confirmação do pagamento.
Código de rastreamento enviado após a postagem.

DÚVIDAS OU PEDIDOS ESPECIAIS?
Para personalização ou tamanho diferenciado, chame na nossa loja no WhatsApp: 21 97073-4956
","in stock","new","145.00 BRL","https://wa.me/5521970734956?text=Ol%C3%A1!%20Gostaria%20de%20comprar%20a%20Botafogo%20F.R%20Torcedor%201995%20por%20R%24%20145%2C00.","https://i.ibb.co/3mhg81N9/frente.jpg","https://i.ibb.co/GmgnXnT/costas.jpg","Manto Mania"
"c_r_flamengo_torcedor_2000_2001","C.R Flamengo Torcedor 2000-2001","🔥 CAMISA RETRÔ FLAMENGO 🔥
Reviva as maiores conquistas do Mengão com uma camisa que marcou gerações!

⚽ MODELO: C.R Flamengo Torcedor 2000-2001

💰 VALOR: R$ 145,00

✈️ FRETE INTERNACIONAL GRÁTIS PARA TODO BRASIL!!
- Se houver taxa alfandegária, será paga pelo cliente.

📏 TABELA DE MEDIDAS (Torcedor/Masculino)
| TAM | COMPR. | LARGURA | ALTURA  | PESO    |
| --- | ------ | ------- | ------- | ------- |
| P   | 69-71  | 53-55   | 162-170 | 50-62   |
| M   | 71-73  | 55-57   | 170-176 | 62-78   |
| G   | 73-75  | 57-59   | 176-182 | 78-83   |
| GG  | 75-78  | 58-60   | 182-190 | 83-90   |
| 2XL | 78-81  | 60-62   | 190-195 | 90-97   |
| 3XL | 81-83  | 62-64   | 192-197 | 97-104  |
| 4XL | 83-85  | 64-65   | 197-200 | 104-110 |

TAMANHOS EXTRAS
XXL e XXXL: + R$ 15,00
XXXXL: + R$ 25,00

PERSONALIZE SUA CAMISA!
Deixe seu manto ainda mais especial!
Nome + Número personalizados por apenas R$ 25,00.

ENVIO
Postagem em até 3 dias úteis após a confirmação do pagamento.
Código de rastreamento enviado após a postagem.

DÚVIDAS OU PEDIDOS ESPECIAIS?
Para personalização ou tamanho diferenciado, chame na nossa loja no WhatsApp: 21 97073-4956
","in stock","new","145.00 BRL","https://wa.me/5521970734956?text=Ol%C3%A1!%20Gostaria%20de%20comprar%20a%20C.R%20Flamengo%20Torcedor%202000-2001%20por%20R%24%20145%2C00.","https://i.ibb.co/bjw5mhBZ/frente.jpg","https://i.ibb.co/LXyPCC97/costas.jpg","Manto Mania"
"c_r_flamengo_torcedor_2023_2024","C.R Flamengo Torcedor 2023-2024","🔥 CAMISA RETRÔ FLAMENGO 🔥
Reviva as maiores conquistas do Mengão com uma camisa que marcou gerações!

⚽ MODELO: C.R Flamengo Torcedor 2023-2024

💰 VALOR: R$ 145,00

✈️ FRETE INTERNACIONAL GRÁTIS PARA TODO BRASIL!!
- Se houver taxa alfandegária, será paga pelo cliente.

📏 TABELA DE MEDIDAS (Torcedor/Masculino)
| TAM | COMPR. | LARGURA | ALTURA  | PESO    |
| --- | ------ | ------- | ------- | ------- |
| P   | 69-71  | 53-55   | 162-170 | 50-62   |
| M   | 71-73  | 55-57   | 170-176 | 62-78   |
| G   | 73-75  | 57-59   | 176-182 | 78-83   |
| GG  | 75-78  | 58-60   | 182-190 | 83-90   |
| 2XL | 78-81  | 60-62   | 190-195 | 90-97   |
| 3XL | 81-83  | 62-64   | 192-197 | 97-104  |
| 4XL | 83-85  | 64-65   | 197-200 | 104-110 |

TAMANHOS EXTRAS
XXL e XXXL: + R$ 15,00
XXXXL: + R$ 25,00

PERSONALIZE SUA CAMISA!
Deixe seu manto ainda mais especial!
Nome + Número personalizados por apenas R$ 25,00.

ENVIO
Postagem em até 3 dias úteis após a confirmação do pagamento.
Código de rastreamento enviado após a postagem.

DÚVIDAS OU PEDIDOS ESPECIAIS?
Para personalização ou tamanho diferenciado, chame na nossa loja no WhatsApp: 21 97073-4956
","in stock","new","145.00 BRL","https://wa.me/5521970734956?text=Ol%C3%A1!%20Gostaria%20de%20comprar%20a%20C.R%20Flamengo%20Torcedor%202023-2024%20por%20R%24%20145%2C00.","https://i.ibb.co/YBdqB7Fy/frente.jpg","","Manto Mania"
"corinthians_torcedor_2012","Corinthians Torcedor 2012","🔥 CAMISA RETRÔ CORINTHIANS 🔥
Demonstre sua paixão pelo Timão com um manto que atravessou gerações!

⚽ MODELO: Corinthians Torcedor 2012

💰 VALOR: R$ 145,00

✈️ FRETE INTERNACIONAL GRÁTIS PARA TODO BRASIL!!
- Se houver taxa alfandegária, será paga pelo cliente.

📏 TABELA DE MEDIDAS (Torcedor/Masculino)
| TAM | COMPR. | LARGURA | ALTURA  | PESO    |
| --- | ------ | ------- | ------- | ------- |
| P   | 69-71  | 53-55   | 162-170 | 50-62   |
| M   | 71-73  | 55-57   | 170-176 | 62-78   |
| G   | 73-75  | 57-59   | 176-182 | 78-83   |
| GG  | 75-78  | 58-60   | 182-190 | 83-90   |
| 2XL | 78-81  | 60-62   | 190-195 | 90-97   |
| 3XL | 81-83  | 62-64   | 192-197 | 97-104  |
| 4XL | 83-85  | 64-65   | 197-200 | 104-110 |

TAMANHOS EXTRAS
XXL e XXXL: + R$ 15,00
XXXXL: + R$ 25,00

PERSONALIZE SUA CAMISA!
Deixe seu manto ainda mais especial!
Nome + Número personalizados por apenas R$ 25,00.

ENVIO
Postagem em até 3 dias úteis após a confirmação do pagamento.
Código de rastreamento enviado após a postagem.

DÚVIDAS OU PEDIDOS ESPECIAIS?
Para personalização ou tamanho diferenciado, chame na nossa loja no WhatsApp: 21 97073-4956
","in stock","new","145.00 BRL","https://wa.me/5521970734956?text=Ol%C3%A1!%20Gostaria%20de%20comprar%20a%20Corinthians%20Torcedor%202012%20por%20R%24%20145%2C00.","https://i.ibb.co/Xr2TH2DX/frente.jpg","https://i.ibb.co/0Srd37V/costas.jpg","Manto Mania"
"fluminense_f_c_feminina_2022","Fluminense F.C Feminina 2022","🔥 CAMISA RETRÔ FLUMINENSE 🔥
Um manto inesquecível para quem honra a tradição do Tricolor das Laranjeiras!

⚽ MODELO: Fluminense F.C Feminina 2022

💰 VALOR: R$ 150,00

✈️ FRETE INTERNACIONAL GRÁTIS PARA TODO BRASIL!!
- Se houver taxa alfandegária, será paga pelo cliente.

📏 TABELA DE MEDIDAS (Feminina)
| TAM | COMPR. | BUSTO | ALTURA  | PESO |
| --- | ------ | ----- | ------- | ---- |
| P   | 61-63  | 40-41 | 150-160 | -    |
| M   | 63-66  | 41-44 | 160-165 | -    |
| G   | 66-69  | 44-47 | 165-170 | -    |
| GG  | 69-71  | 47-50 | 170-175 | -    |

TAMANHOS EXTRAS
XXL e XXXL: + R$ 15,00
XXXXL: + R$ 25,00

PERSONALIZE SUA CAMISA!
Deixe seu manto ainda mais especial!
Nome + Número personalizados por apenas R$ 25,00.

ENVIO
Postagem em até 3 dias úteis após a confirmação do pagamento.
Código de rastreamento enviado após a postagem.

DÚVIDAS OU PEDIDOS ESPECIAIS?
Para personalização ou tamanho diferenciado, chame na nossa loja no WhatsApp: 21 97073-4956
","in stock","new","150.00 BRL","https://wa.me/5521970734956?text=Ol%C3%A1!%20Gostaria%20de%20comprar%20a%20Fluminense%20F.C%20Feminina%202022%20por%20R%24%20150%2C00.","https://i.ibb.co/HLyZWr7P/frente.jpg","https://i.ibb.co/WW2SMkVr/costas.jpg","Manto Mania"
"fluminense_f_c_feminina_2024","Fluminense F.C Feminina 2024","🔥 CAMISA RETRÔ FLUMINENSE 🔥
Um manto inesquecível para quem honra a tradição do Tricolor das Laranjeiras!

⚽ MODELO: Fluminense F.C Feminina 2024

💰 VALOR: R$ 150,00

✈️ FRETE INTERNACIONAL GRÁTIS PARA TODO BRASIL!!
- Se houver taxa alfandegária, será paga pelo cliente.

📏 TABELA DE MEDIDAS (Feminina)
| TAM | COMPR. | BUSTO | ALTURA  | PESO |
| --- | ------ | ----- | ------- | ---- |
| P   | 61-63  | 40-41 | 150-160 | -    |
| M   | 63-66  | 41-44 | 160-165 | -    |
| G   | 66-69  | 44-47 | 165-170 | -    |
| GG  | 69-71  | 47-50 | 170-175 | -    |

TAMANHOS EXTRAS
XXL e XXXL: + R$ 15,00
XXXXL: + R$ 25,00

PERSONALIZE SUA CAMISA!
Deixe seu manto ainda mais especial!
Nome + Número personalizados por apenas R$ 25,00.

ENVIO
Postagem em até 3 dias úteis após a confirmação do pagamento.
Código de rastreamento enviado após a postagem.

DÚVIDAS OU PEDIDOS ESPECIAIS?
Para personalização ou tamanho diferenciado, chame na nossa loja no WhatsApp: 21 97073-4956
","in stock","new","150.00 BRL","https://wa.me/5521970734956?text=Ol%C3%A1!%20Gostaria%20de%20comprar%20a%20Fluminense%20F.C%20Feminina%202024%20por%20R%24%20150%2C00.","https://i.ibb.co/MDZcdsRn/frente.jpg","","Manto Mania"
"fluminense_f_c_retro_2012_third","Fluminense F.C Retro 2012 Third","🔥 CAMISA RETRÔ FLUMINENSE 🔥
Um manto inesquecível para quem honra a tradição do Tricolor das Laranjeiras!

⚽ MODELO: Fluminense F.C Retro 2012 Third

💰 VALOR: R$ 175,00

✈️ FRETE INTERNACIONAL GRÁTIS PARA TODO BRASIL!!
- Se houver taxa alfandegária, será paga pelo cliente.

📏 TABELA DE MEDIDAS (Torcedor/Masculino)
| TAM | COMPR. | LARGURA | ALTURA  | PESO    |
| --- | ------ | ------- | ------- | ------- |
| P   | 69-71  | 53-55   | 162-170 | 50-62   |
| M   | 71-73  | 55-57   | 170-176 | 62-78   |
| G   | 73-75  | 57-59   | 176-182 | 78-83   |
| GG  | 75-78  | 58-60   | 182-190 | 83-90   |
| 2XL | 78-81  | 60-62   | 190-195 | 90-97   |
| 3XL | 81-83  | 62-64   | 192-197 | 97-104  |
| 4XL | 83-85  | 64-65   | 197-200 | 104-110 |

TAMANHOS EXTRAS
XXL e XXXL: + R$ 15,00
XXXXL: + R$ 25,00

PERSONALIZE SUA CAMISA!
Deixe seu manto ainda mais especial!
Nome + Número personalizados por apenas R$ 25,00.

ENVIO
Postagem em até 3 dias úteis após a confirmação do pagamento.
Código de rastreamento enviado após a postagem.

DÚVIDAS OU PEDIDOS ESPECIAIS?
Para personalização ou tamanho diferenciado, chame na nossa loja no WhatsApp: 21 97073-4956
","in stock","new","175.00 BRL","https://wa.me/5521970734956?text=Ol%C3%A1!%20Gostaria%20de%20comprar%20a%20Fluminense%20F.C%20Retro%202012%20Third%20por%20R%24%20175%2C00.","https://i.ibb.co/fz8qL31N/frente.jpg","https://i.ibb.co/Wvq8zf7L/costas.jpg","Manto Mania"
